opportunity_id,cluster,center_lat,center_lon,total_orders,avg_daily_orders,demand_level,competitors_within_2km,nearest_competitor_km,opportunity_score,opportunity_level
OPP511,5,13.053929710894202,77.5745865155544,6,6.0,Medium,6,0.11,36.372093023255815,Low Opportunity
OPP512,3,12.901293082635576,77.61852851855043,16,16.0,High,13,0.53,36.325581395348834,Low Opportunity
OPP513,4,12.919237165022201,77.64579069279982,16,16.0,High,13,0.3,36.325581395348834,Low Opportunity
OPP514,2,12.927902673375808,77.56320803577117,13,13.0,High,11,0.17,36.13953488372093,Low Opportunity
OPP515,3,12.884107277765633,77.59136514074956,10,10.0,High,9,0.51,35.95348837209303,Low Opportunity
OPP516,4,12.928882329076604,77.68187991560333,10,10.0,High,9,0.31,35.95348837209303,Low Opportunity
OPP517,2,12.937403555742188,77.55550753078117,10,10.0,High,9,0.76,35.95348837209303,Low Opportunity
OPP518,1,12.973532214490405,77.73808670011972,10,10.0,High,9,0.39,35.95348837209303,Low Opportunity
OPP519,1,12.982957916968456,77.75578521305502,10,10.0,High,9,0.31,35.95348837209303,Low Opportunity
OPP520,1,13.000229701221821,77.73014027208455,10,10.0,High,9,1.07,35.95348837209303,Low Opportunity
OPP521,4,12.928781912000437,77.67332813191761,7,7.0,Medium,7,0.29,35.76744186046511,Low Opportunity
OPP522,5,13.045526434879765,77.58306036768168,7,7.0,Medium,7,0.55,35.76744186046511,Low Opportunity
OPP523,3,12.800917055803922,77.66778913631445,1,1.0,Low,3,0.6,35.395348837209305,Low Opportunity
OPP524,3,12.82143832833315,77.69842312645385,1,1.0,Low,3,1.45,35.395348837209305,Low Opportunity
OPP525,3,12.829912277659302,77.62763815032581,1,1.0,Low,3,1.79,35.395348837209305,Low Opportunity
OPP526,3,12.8313640683876,77.63404571230132,1,1.0,Low,3,1.22,35.395348837209305,Low Opportunity
OPP527,3,12.836597796442678,77.58270930231082,1,1.0,Low,3,0.97,35.395348837209305,Low Opportunity
OPP528,3,12.858531242999144,77.53042865793148,1,1.0,Low,3,1.07,35.395348837209305,Low Opportunity
OPP529,3,12.857119966813736,77.5468458191652,1,1.0,Low,3,0.66,35.395348837209305,Low Opportunity
OPP530,3,12.864618484305502,77.53836839300156,1,1.0,Low,3,0.37,35.395348837209305,Low Opportunity
OPP531,2,12.88410803021782,77.52926186031095,1,1.0,Low,3,1.27,35.395348837209305,Low Opportunity
OPP532,3,12.880977914419825,77.67714745152398,1,1.0,Low,3,0.17,35.395348837209305,Low Opportunity
OPP533,2,12.905348090654227,77.48703009278519,1,1.0,Low,3,0.91,35.395348837209305,Low Opportunity
OPP534,2,12.911079895537911,77.51727877775834,1,1.0,Low,3,0.53,35.395348837209305,Low Opportunity
OPP535,2,12.914142287346884,77.52182027288792,1,1.0,Low,3,0.36,35.395348837209305,Low Opportunity
OPP536,2,12.986261906398047,77.48841037232492,1,1.0,Low,3,0.4,35.395348837209305,Low Opportunity
OPP537,2,13.001345543383868,77.48386020986206,1,1.0,Low,3,1.26,35.395348837209305,Low Opportunity
OPP538,2,13.000972880063408,77.51731026930419,1,1.0,Low,3,1.43,35.395348837209305,Low Opportunity
OPP539,5,13.026631924775147,77.51523756382424,1,1.0,Low,3,1.67,35.395348837209305,Low Opportunity
OPP540,5,13.036841698564412,77.51964991918881,1,1.0,Low,3,1.5,35.395348837209305,Low Opportunity
OPP541,1,13.038157089343896,77.71518002766364,1,1.0,Low,3,1.03,35.395348837209305,Low Opportunity
OPP542,1,13.047902371732086,77.73766323690447,1,1.0,Low,3,0.6,35.395348837209305,Low Opportunity
OPP543,1,13.056622782112925,77.73260629034779,1,1.0,Low,3,1.27,35.395348837209305,Low Opportunity
OPP544,1,13.05836293840246,77.74202376044319,1,1.0,Low,3,0.6,35.395348837209305,Low Opportunity
OPP545,5,13.062041091640342,77.52647845686226,1,1.0,Low,3,1.52,35.395348837209305,Low Opportunity
OPP546,5,13.05939071955698,77.65784006094513,1,1.0,Low,3,1.02,35.395348837209305,Low Opportunity
OPP547,5,13.06097090332244,77.66069201255594,1,1.0,Low,3,1.28,35.395348837209305,Low Opportunity
OPP548,5,13.083316687156756,77.59197464439507,1,1.0,Low,3,1.34,35.395348837209305,Low Opportunity
OPP549,5,13.085332158434564,77.66146354632852,1,1.0,Low,3,0.82,35.395348837209305,Low Opportunity
OPP550,5,13.094528804293905,77.60075500531337,1,1.0,Low,3,0.36,35.395348837209305,Low Opportunity
OPP551,5,13.095032130036213,77.6020514265104,1,1.0,Low,3,0.41,35.395348837209305,Low Opportunity
OPP552,3,12.901325074319537,77.58254521208458,11,11.0,High,10,0.13,35.348837209302324,Low Opportunity
OPP553,3,12.864732482311242,77.58029189808938,8,8.0,Medium,8,0.7,35.16279069767442,Low Opportunity
OPP554,2,12.911824900510572,77.56386324083148,8,8.0,Medium,8,0.36,35.16279069767442,Low Opportunity
OPP555,4,12.946501028891337,77.67295207911346,8,8.0,Medium,8,1.51,35.16279069767442,Low Opportunity
OPP556,4,12.945568077887065,77.68365224326841,8,8.0,Medium,8,0.49,35.16279069767442,Low Opportunity
OPP557,1,12.9825361726504,77.72905535769333,8,8.0,Medium,8,0.57,35.16279069767442,Low Opportunity
OPP558,2,12.990569170105745,77.56402025790307,8,8.0,Medium,8,0.43,35.16279069767442,Low Opportunity
OPP559,2,12.909689281702208,77.54485403369486,5,5.0,Medium,6,0.29,34.97674418604651,Low Opportunity
OPP560,2,12.954290540964461,77.52675179365276,5,5.0,Medium,6,1.04,34.97674418604651,Low Opportunity
OPP561,4,13.00050999892294,77.69115489740257,5,5.0,Medium,6,0.48,34.97674418604651,Low Opportunity
OPP562,1,13.018676057170325,77.72202285899687,5,5.0,Medium,6,0.24,34.97674418604651,Low Opportunity
OPP563,5,13.044127399331856,77.56250099077691,5,5.0,Medium,6,1.41,34.97674418604651,Low Opportunity
OPP564,5,13.061552769846386,77.60726879178259,5,5.0,Medium,6,0.6,34.97674418604651,Low Opportunity
OPP565,3,12.845828239393558,77.62893241412053,2,2.0,Low,4,1.28,34.7906976744186,Low Opportunity
OPP566,3,12.863460440547266,77.55446362966765,2,2.0,Low,4,1.42,34.7906976744186,Low Opportunity
OPP567,3,12.864159706042194,77.56421391408702,2,2.0,Low,4,0.53,34.7906976744186,Low Opportunity
OPP568,2,12.918258137589913,77.52774222389426,2,2.0,Low,4,1.01,34.7906976744186,Low Opportunity
OPP569,2,12.952801267323377,77.50677476659834,2,2.0,Low,4,1.06,34.7906976744186,Low Opportunity
OPP570,1,13.009080493749575,77.70055138625811,2,2.0,Low,4,1.21,34.7906976744186,Low Opportunity
OPP571,5,13.029087735320275,77.5658749553015,2,2.0,Low,4,0.81,34.7906976744186,Low Opportunity
OPP572,3,12.893518840952119,77.62864283099533,12,12.0,High,11,0.1,34.74418604651162,Low Opportunity
OPP573,2,12.901020561141756,77.56282333889713,12,12.0,High,11,0.71,34.74418604651162,Low Opportunity
OPP574,2,12.946624194092173,77.56267866418936,12,12.0,High,11,1.1,34.74418604651162,Low Opportunity
OPP575,1,12.96467369474422,77.73145522914677,12,12.0,High,11,0.81,34.74418604651162,Low Opportunity
OPP576,1,12.97267909912762,77.71990266973127,12,12.0,High,11,0.63,34.74418604651162,Low Opportunity
OPP577,5,13.054429489367493,77.59122670514832,6,6.0,Medium,7,1.09,34.372093023255815,Low Opportunity
OPP578,5,13.064749758849674,77.61958846595604,6,6.0,Medium,7,0.66,34.372093023255815,Low Opportunity
OPP579,4,12.955341982049912,77.69336895537336,10,10.0,High,10,0.65,33.95348837209302,Low Opportunity
OPP580,4,12.971232148416963,77.65512967234108,10,10.0,High,10,0.12,33.95348837209302,Low Opportunity
OPP581,5,13.02742970645976,77.61848469119003,10,10.0,High,10,0.5,33.95348837209302,Low Opportunity
OPP582,5,13.027392147311833,77.64544636756685,10,10.0,High,10,0.23,33.95348837209302,Low Opportunity
OPP583,3,12.875373872134796,77.61781286090375,7,7.0,Medium,8,0.45,33.76744186046511,Low Opportunity
OPP584,4,12.971576942230246,77.6728818324203,7,7.0,Medium,8,0.3,33.76744186046511,Low Opportunity
OPP585,4,13.000617951820407,77.65500576167085,7,7.0,Medium,8,0.98,33.76744186046511,Low Opportunity
OPP586,4,13.009405439538478,77.65500917904184,7,7.0,Medium,8,0.87,33.76744186046511,Low Opportunity
OPP587,5,13.04387335089064,77.59123349453144,7,7.0,Medium,8,1.45,33.76744186046511,Low Opportunity
OPP588,3,12.918446735847349,77.63649684053607,17,17.0,High,15,0.39,33.72093023255814,Low Opportunity
OPP589,2,12.920232400500549,77.54548201272596,4,4.0,Medium,6,0.52,33.58139534883721,Low Opportunity
OPP590,2,12.945288460170076,77.53657303745902,4,4.0,Medium,6,0.78,33.58139534883721,Low Opportunity
OPP591,4,12.961429211852646,77.66625582279177,4,4.0,Medium,6,0.58,33.58139534883721,Low Opportunity
OPP592,2,12.972817629509647,77.55582641983669,4,4.0,Medium,6,0.32,33.58139534883721,Low Opportunity
OPP593,5,13.001539639466488,77.55400955941269,4,4.0,Medium,6,0.23,33.58139534883721,Low Opportunity
OPP594,1,13.026238017341154,77.72031020495955,4,4.0,Medium,6,0.26,33.58139534883721,Low Opportunity
OPP595,5,13.035356952632014,77.65350268005723,4,4.0,Medium,6,0.9,33.58139534883721,Low Opportunity
OPP596,3,12.858344141959574,77.5523943335126,1,1.0,Low,4,1.18,33.395348837209305,Low Opportunity
OPP597,2,12.92484095282889,77.4810072148,1,1.0,Low,4,1.31,33.395348837209305,Low Opportunity
OPP598,2,12.932946086078136,77.50796736708722,1,1.0,Low,4,1.02,33.395348837209305,Low Opportunity
OPP599,2,12.957519149203655,77.48982026890688,1,1.0,Low,4,1.01,33.395348837209305,Low Opportunity
OPP600,2,12.973972069313184,77.48109687394317,1,1.0,Low,4,1.56,33.395348837209305,Low Opportunity
OPP601,2,12.98803333974446,77.52066364259407,1,1.0,Low,4,0.25,33.395348837209305,Low Opportunity
OPP602,2,12.989628173153127,77.52939916988163,1,1.0,Low,4,0.96,33.395348837209305,Low Opportunity
OPP603,2,13.001711639579586,77.49774361020891,1,1.0,Low,4,1.14,33.395348837209305,Low Opportunity
OPP604,1,13.02495021576308,77.75065766789578,1,1.0,Low,4,0.44,33.395348837209305,Low Opportunity
OPP605,5,13.040522883555711,77.50540104088991,1,1.0,Low,4,0.23,33.395348837209305,Low Opportunity
OPP606,1,13.036164314668902,77.70237077575946,1,1.0,Low,4,0.77,33.395348837209305,Low Opportunity
OPP607,5,13.060192572223697,77.51234285865256,1,1.0,Low,4,0.78,33.395348837209305,Low Opportunity
OPP608,5,13.07188242080801,77.56303025726949,1,1.0,Low,4,0.51,33.395348837209305,Low Opportunity
OPP609,5,13.08243930136828,77.62951262047362,1,1.0,Low,4,0.49,33.395348837209305,Low Opportunity
OPP610,5,13.09108032620932,77.57558841261734,1,1.0,Low,4,0.85,33.395348837209305,Low Opportunity
OPP611,5,13.116497289307851,77.56145465171222,1,1.0,Low,4,1.13,33.395348837209305,Low Opportunity
OPP612,5,13.121242760286515,77.61229943729059,1,1.0,Low,4,1.11,33.395348837209305,Low Opportunity
OPP613,5,13.126309131148936,77.61166677571636,1,1.0,Low,4,1.12,33.395348837209305,Low Opportunity
OPP614,4,12.963992665781815,77.67467546570181,8,8.0,Medium,9,0.43,33.162790697674424,Low Opportunity
OPP615,4,13.010304946962176,77.64828866493127,8,8.0,Medium,9,0.44,33.162790697674424,Low Opportunity
OPP616,1,12.936777900421053,77.7198043287833,5,5.0,Medium,7,0.52,32.97674418604651,Low Opportunity
OPP617,4,12.955702671949243,77.68301274822471,5,5.0,Medium,7,0.86,32.97674418604651,Low Opportunity
OPP618,5,13.018216782656964,77.61551175977772,5,5.0,Medium,7,0.92,32.97674418604651,Low Opportunity
OPP619,1,13.020577334563011,77.70153606988292,5,5.0,Medium,7,0.58,32.97674418604651,Low Opportunity
OPP620,5,13.039145774829962,77.57088938518449,5,5.0,Medium,7,0.61,32.97674418604651,Low Opportunity
OPP621,3,12.865122111876639,77.68545583096702,2,2.0,Low,5,0.37,32.7906976744186,Low Opportunity
OPP622,4,12.895919275532453,77.69600421584519,2,2.0,Low,5,1.08,32.7906976744186,Low Opportunity
OPP623,4,12.900821361695545,77.70054616455272,2,2.0,Low,5,0.66,32.7906976744186,Low Opportunity
OPP624,2,12.939480084457525,77.5355577865468,2,2.0,Low,5,0.4,32.7906976744186,Low Opportunity
OPP625,2,12.947225998124342,77.52592352231986,2,2.0,Low,5,1.58,32.7906976744186,Low Opportunity
OPP626,2,12.974895642702393,77.50025199316798,2,2.0,Low,5,1.3,32.7906976744186,Low Opportunity
OPP627,5,13.034691863670801,77.53812557963508,2,2.0,Low,5,1.01,32.7906976744186,Low Opportunity
OPP628,5,13.034438287810907,77.66552626076407,2,2.0,Low,5,0.18,32.7906976744186,Low Opportunity
OPP629,4,13.033703349922233,77.69080881636742,2,2.0,Low,5,0.47,32.7906976744186,Low Opportunity
OPP630,5,13.059696426275243,77.5618923846626,2,2.0,Low,5,1.13,32.7906976744186,Low Opportunity
OPP631,5,13.072305455044368,77.53722252023823,2,2.0,Low,5,1.04,32.7906976744186,Low Opportunity
OPP632,5,13.078384610383448,77.60187593207547,2,2.0,Low,5,1.4,32.7906976744186,Low Opportunity
OPP633,5,13.08910032572906,77.52701679827356,2,2.0,Low,5,1.36,32.7906976744186,Low Opportunity
OPP634,5,13.100201159109787,77.59147433254594,2,2.0,Low,5,1.41,32.7906976744186,Low Opportunity
OPP635,3,12.875383073621274,77.59120255452848,9,9.0,Medium,10,0.05,32.55813953488372,Low Opportunity
OPP636,3,12.857576677602045,77.60814235580646,6,6.0,Medium,8,0.67,32.372093023255815,Low Opportunity
OPP637,3,12.883235232833613,77.56306786280369,6,6.0,Medium,8,0.48,32.372093023255815,Low Opportunity
OPP638,4,12.981027493754047,77.66368110431864,6,6.0,Medium,8,1.37,32.372093023255815,Low Opportunity
OPP639,1,13.010002614787345,77.7205285803988,6,6.0,Medium,8,0.63,32.372093023255815,Low Opportunity
OPP640,3,12.90157502868265,77.59959992510213,16,16.0,High,15,0.31,32.325581395348834,Low Opportunity
OPP641,3,12.910898189301957,77.65494869550159,16,16.0,High,15,0.53,32.325581395348834,Low Opportunity
OPP642,3,12.87619092373909,77.53769784786545,3,3.0,Medium,6,1.03,32.18604651162791,Low Opportunity
OPP643,3,12.872582368019536,77.54511863276075,3,3.0,Medium,6,1.21,32.18604651162791,Low Opportunity
OPP644,3,12.873144052391494,77.64386640146753,3,3.0,Medium,6,0.49,32.18604651162791,Low Opportunity
OPP645,1,12.920733276263341,77.71123110030595,3,3.0,Medium,6,1.19,32.18604651162791,Low Opportunity
OPP646,2,12.96207274748695,77.5288264206477,3,3.0,Medium,6,0.57,32.18604651162791,Low Opportunity
OPP647,4,12.999586867674246,77.68322201802768,3,3.0,Medium,6,0.93,32.18604651162791,Low Opportunity
OPP648,1,12.999167535639847,77.70000481481954,3,3.0,Medium,6,1.03,32.18604651162791,Low Opportunity
OPP649,5,13.019529561995206,77.54639117201951,3,3.0,Medium,6,0.93,32.18604651162791,Low Opportunity
OPP650,4,13.01725872755226,77.6926340199985,3,3.0,Medium,6,0.77,32.18604651162791,Low Opportunity
OPP651,1,13.025964263301203,77.75787789802148,3,3.0,Medium,6,0.59,32.18604651162791,Low Opportunity
OPP652,5,13.035453247954754,77.5460355726829,3,3.0,Medium,6,0.61,32.18604651162791,Low Opportunity
OPP653,3,12.893277732644052,77.65451849802385,10,10.0,High,11,0.51,31.95348837209302,Low Opportunity
OPP654,4,12.93627476216679,77.68372669654447,10,10.0,High,11,0.48,31.95348837209302,Low Opportunity
OPP655,5,13.035716656210264,77.61011215252711,10,10.0,High,11,0.21,31.95348837209302,Low Opportunity
OPP656,3,12.855903889478762,77.58356525797201,7,7.0,Medium,9,1.11,31.76744186046512,Low Opportunity
OPP657,3,12.864474166089805,77.59977489451926,7,7.0,Medium,9,0.1,31.76744186046512,Low Opportunity
OPP658,1,12.937609201134665,77.71034406959106,7,7.0,Medium,9,1.09,31.76744186046512,Low Opportunity
OPP659,1,12.944895527127384,77.74084099196143,7,7.0,Medium,9,1.41,31.76744186046512,Low Opportunity
OPP660,1,12.972940225476533,77.76603573327188,7,7.0,Medium,9,0.21,31.76744186046512,Low Opportunity
OPP661,4,12.997581853429748,77.67518417571273,7,7.0,Medium,9,0.14,31.76744186046512,Low Opportunity
OPP662,3,12.855158861005078,77.59208621747851,4,4.0,Medium,7,0.24,31.58139534883721,Low Opportunity
OPP663,3,12.881954437584117,77.66749132703211,4,4.0,Medium,7,0.58,31.58139534883721,Low Opportunity
OPP664,1,12.929930704027123,77.72225529146209,4,4.0,Medium,7,1.1,31.58139534883721,Low Opportunity
OPP665,4,12.970293919306659,77.69974744596327,4,4.0,Medium,7,0.56,31.58139534883721,Low Opportunity
OPP666,2,12.993769249710876,77.5447748623649,4,4.0,Medium,7,0.77,31.58139534883721,Low Opportunity
OPP667,1,13.009669057821455,77.71009908178384,4,4.0,Medium,7,0.67,31.58139534883721,Low Opportunity
OPP668,4,13.017754981800024,77.66458337230068,4,4.0,Medium,7,0.53,31.58139534883721,Low Opportunity
OPP669,5,13.025815672303413,77.55227558532826,4,4.0,Medium,7,0.63,31.58139534883721,Low Opportunity
OPP670,5,13.044850191966525,77.57414513403792,4,4.0,Medium,7,0.3,31.58139534883721,Low Opportunity
OPP671,5,13.063155425759064,77.57212717059086,4,4.0,Medium,7,0.89,31.58139534883721,Low Opportunity
OPP672,4,12.927187523582443,77.70478673912164,1,1.0,Low,5,0.25,31.3953488372093,Low Opportunity
OPP673,2,12.960383171384688,77.52093316017783,1,1.0,Low,5,0.15,31.3953488372093,Low Opportunity
OPP674,2,12.993255987578213,77.50799173836837,1,1.0,Low,5,1.02,31.3953488372093,Low Opportunity
OPP675,5,13.00446350123822,77.54105790719618,1,1.0,Low,5,0.71,31.3953488372093,Low Opportunity
OPP676,5,13.013115364813927,77.53009252261782,1,1.0,Low,5,1.11,31.3953488372093,Low Opportunity
OPP677,5,13.024586522919712,77.53472103743223,1,1.0,Low,5,0.28,31.3953488372093,Low Opportunity
OPP678,5,13.074534864850056,77.51738826390778,1,1.0,Low,5,0.27,31.3953488372093,Low Opportunity
OPP679,5,13.074197635724442,77.54641100571267,1,1.0,Low,5,1.05,31.3953488372093,Low Opportunity
OPP680,5,13.079058012077985,77.52629802549168,1,1.0,Low,5,0.39,31.3953488372093,Low Opportunity
OPP681,5,13.079111260710674,77.6522419937124,1,1.0,Low,5,0.9,31.3953488372093,Low Opportunity
OPP682,5,13.111060877766592,77.56183532987525,1,1.0,Low,5,1.08,31.3953488372093,Low Opportunity
OPP683,5,13.110536239339158,77.58522092775767,1,1.0,Low,5,0.67,31.3953488372093,Low Opportunity
OPP684,1,12.955218075006645,77.71031416039246,11,11.0,High,12,0.37,31.348837209302324,Low Opportunity
OPP685,4,12.981158880139828,77.67332768717675,11,11.0,High,12,0.44,31.348837209302324,Low Opportunity
OPP686,4,12.919205472268331,77.67381269881105,8,8.0,Medium,10,0.51,31.162790697674417,Low Opportunity
OPP687,5,13.027608870522439,77.63879449639363,8,8.0,Medium,10,0.46,31.162790697674417,Low Opportunity
OPP688,5,13.045715677087925,77.61951680952797,8,8.0,Medium,10,0.86,31.162790697674417,Low Opportunity
OPP689,3,12.87276939084287,77.58165953598132,5,5.0,Medium,8,0.37,30.97674418604651,Low Opportunity
OPP690,4,12.946405051980161,77.69273568205652,5,5.0,Medium,8,0.52,30.97674418604651,Low Opportunity
OPP691,2,12.963742504803657,77.54380599881866,5,5.0,Medium,8,0.81,30.97674418604651,Low Opportunity
OPP692,4,12.91071530734866,77.66463639271373,15,15.0,High,15,0.41,30.930232558139533,Low Opportunity
OPP693,2,12.984155963994432,77.53581981195379,2,2.0,Low,6,0.87,30.790697674418606,Low Opportunity
OPP694,5,13.00782505656077,77.53275523419626,2,2.0,Low,6,0.56,30.790697674418606,Low Opportunity
OPP695,5,13.017645641403146,77.53759749466913,2,2.0,Low,6,0.63,30.790697674418606,Low Opportunity
OPP696,4,13.028432837007006,77.69110529641515,2,2.0,Low,6,0.29,30.790697674418606,Low Opportunity
OPP697,1,13.026025799735788,77.71310329783188,2,2.0,Low,6,0.52,30.790697674418606,Low Opportunity
OPP698,5,13.05562481030912,77.56237788339674,2,2.0,Low,6,1.39,30.790697674418606,Low Opportunity
OPP699,5,13.051804366073378,77.64850428614602,2,2.0,Low,6,0.67,30.790697674418606,Low Opportunity
OPP700,5,13.11539525608842,77.56976502245467,2,2.0,Low,6,0.24,30.790697674418606,Low Opportunity
OPP701,1,12.97235502782737,77.75756757177534,9,9.0,Medium,11,0.54,30.55813953488372,Low Opportunity
OPP702,1,12.990099704956297,77.72787557793018,9,9.0,Medium,11,0.34,30.55813953488372,Low Opportunity
OPP703,5,13.034961079501928,77.62716276724532,9,9.0,Medium,11,0.23,30.55813953488372,Low Opportunity
OPP704,2,12.893348212289467,77.55618734111398,6,6.0,Medium,9,0.9,30.372093023255815,Low Opportunity
OPP705,5,13.01858855872897,77.63699560208,6,6.0,Medium,9,0.61,30.372093023255815,Low Opportunity
OPP706,5,13.045199760534443,77.63866304249753,6,6.0,Medium,9,1.07,30.372093023255815,Low Opportunity
OPP707,3,12.849646993329022,77.60028799207178,3,3.0,Medium,7,0.86,30.186046511627907,Low Opportunity
OPP708,3,12.874595635393264,77.57272398902155,3,3.0,Medium,7,0.28,30.186046511627907,Low Opportunity
OPP709,3,12.875439282245438,77.62627944800774,3,3.0,Medium,7,1.12,30.186046511627907,Low Opportunity
OPP710,3,12.884983533660096,77.55503926357105,3,3.0,Medium,7,0.41,30.186046511627907,Low Opportunity
OPP711,4,12.901711870211836,77.69465729775708,3,3.0,Medium,7,0.49,30.186046511627907,Low Opportunity
OPP712,5,13.051659959704084,77.63918250132845,3,3.0,Medium,7,0.92,30.186046511627907,Low Opportunity
OPP713,3,12.853698539648489,77.60084247078329,4,4.0,Medium,8,0.83,29.58139534883721,Low Opportunity
OPP714,3,12.86751956550911,77.59151380904382,4,4.0,Medium,8,0.55,29.58139534883721,Low Opportunity
OPP715,3,12.864400603157847,77.6731173431418,4,4.0,Medium,8,0.53,29.58139534883721,Low Opportunity
OPP716,3,12.8738535087609,77.6626149311883,4,4.0,Medium,8,0.56,29.58139534883721,Low Opportunity
OPP717,3,12.89453880451981,77.68195238461335,4,4.0,Medium,8,0.66,29.58139534883721,Low Opportunity
OPP718,4,12.900998480864954,77.68636209552268,4,4.0,Medium,8,0.17,29.58139534883721,Low Opportunity
OPP719,4,12.919574353296957,77.70229404925942,4,4.0,Medium,8,0.58,29.58139534883721,Low Opportunity
OPP720,1,12.999252776739922,77.72246119386159,4,4.0,Medium,8,0.52,29.58139534883721,Low Opportunity
OPP721,5,13.017320003658194,77.55265522031716,4,4.0,Medium,8,1.15,29.58139534883721,Low Opportunity
OPP722,5,13.02514142096987,77.54446182062044,4,4.0,Medium,8,0.42,29.58139534883721,Low Opportunity
OPP723,5,13.073044577062674,77.62832956292209,4,4.0,Medium,8,1.13,29.58139534883721,Low Opportunity
OPP724,3,12.85104479591743,77.681656854502,1,1.0,Low,6,0.62,29.3953488372093,Low Opportunity
OPP725,3,12.851350555696024,77.68866387894006,1,1.0,Low,6,0.74,29.3953488372093,Low Opportunity
OPP726,2,12.91084914859398,77.50528368219467,1,1.0,Low,6,0.94,29.3953488372093,Low Opportunity
OPP727,2,12.959881895439445,77.53181276103828,1,1.0,Low,6,0.34,29.3953488372093,Low Opportunity
OPP728,2,12.97809619627821,77.52202011645187,1,1.0,Low,6,0.61,29.3953488372093,Low Opportunity
OPP729,4,13.02236691037948,77.68236996844485,1,1.0,Low,6,0.46,29.3953488372093,Low Opportunity
OPP730,1,13.02079856391796,77.7106634606277,1,1.0,Low,6,0.57,29.3953488372093,Low Opportunity
OPP731,4,13.027324550746105,77.6824910565729,1,1.0,Low,6,0.79,29.3953488372093,Low Opportunity
OPP732,1,13.030325530311568,77.6978122026736,1,1.0,Low,6,0.51,29.3953488372093,Low Opportunity
OPP733,5,13.053020141893604,77.55741259795226,1,1.0,Low,6,1.26,29.3953488372093,Low Opportunity
OPP734,5,13.07759518518046,77.65045578784681,1,1.0,Low,6,0.75,29.3953488372093,Low Opportunity
OPP735,5,13.105214542957226,77.5689863113496,1,1.0,Low,6,0.13,29.3953488372093,Low Opportunity
OPP736,5,13.112570734260094,77.63044963898898,1,1.0,Low,6,1.06,29.3953488372093,Low Opportunity
OPP737,1,12.946421478378518,77.72054777398426,11,11.0,High,13,0.6,29.348837209302324,Low Opportunity
OPP738,5,13.037690447976225,77.59985864953416,8,8.0,Medium,11,1.08,29.162790697674417,Low Opportunity
OPP739,5,13.036273512903444,77.6180757270099,8,8.0,Medium,11,0.21,29.162790697674417,Low Opportunity
OPP740,5,13.045045759130366,77.62793940056284,5,5.0,Medium,9,0.21,28.976744186046513,Low Opportunity
OPP741,1,12.910859860332817,77.70925385858274,2,2.0,Low,7,0.36,28.790697674418606,Low Opportunity
OPP742,5,13.04590527141793,77.64290412083912,2,2.0,Low,7,0.88,28.790697674418606,Low Opportunity
OPP743,5,13.090002049329243,77.63027233167884,2,2.0,Low,7,0.46,28.790697674418606,Low Opportunity
OPP744,4,12.964665543180026,77.6848466878077,9,9.0,Medium,12,0.95,28.558139534883722,Low Opportunity
OPP745,1,12.990127954448456,77.71082064990215,6,6.0,Medium,10,0.14,28.372093023255815,Low Opportunity
OPP746,4,13.009522529795321,77.67441151284261,6,6.0,Medium,10,0.73,28.372093023255815,Low Opportunity
OPP747,3,12.855793875513987,77.64796841280452,3,3.0,Medium,8,0.63,28.186046511627907,Low Opportunity
OPP748,3,12.866910427523452,77.61184693089689,3,3.0,Medium,8,0.5,28.186046511627907,Low Opportunity
OPP749,3,12.86508161207504,77.65031947931908,3,3.0,Medium,8,0.14,28.186046511627907,Low Opportunity
OPP750,2,12.952587128829569,77.53580621270396,3,3.0,Medium,8,1.06,28.186046511627907,Low Opportunity
OPP751,1,12.962975750116229,77.7111193088764,10,10.0,High,13,0.29,27.95348837209302,Low Opportunity
OPP752,3,12.874138968762844,77.61054542021334,7,7.0,Medium,11,0.75,27.767441860465112,Low Opportunity
OPP753,4,12.97329719662659,77.69262552669552,7,7.0,Medium,11,0.49,27.767441860465112,Low Opportunity
OPP754,4,12.991483910714683,77.67467263509324,7,7.0,Medium,11,0.62,27.767441860465112,Low Opportunity
OPP755,1,12.98795524939963,77.72081456668629,7,7.0,Medium,11,0.34,27.767441860465112,Low Opportunity
OPP756,3,12.834334045158148,77.66865038706645,1,1.0,Low,7,0.24,27.3953488372093,Low Opportunity
OPP757,5,13.032706934936575,77.67437414041055,1,1.0,Low,7,1.01,27.3953488372093,Low Opportunity
OPP758,3,12.872539861402277,77.5989477380717,8,8.0,Medium,12,0.68,27.162790697674417,Low Opportunity
OPP759,4,12.979971532689248,77.68428796127291,5,5.0,Medium,10,0.5,26.97674418604651,Low Opportunity
OPP760,1,12.999269712432326,77.71111045586225,5,5.0,Medium,10,0.35,26.97674418604651,Low Opportunity
OPP761,3,12.848607246551524,77.66473258190132,2,2.0,Low,8,1.09,26.790697674418606,Low Opportunity
OPP762,3,12.853613749547474,77.65414169155046,2,2.0,Low,8,0.27,26.790697674418606,Low Opportunity
OPP763,3,12.86510947277635,77.65231395429211,2,2.0,Low,8,0.15,26.790697674418606,Low Opportunity
OPP764,3,12.873505641275676,77.67209056714023,2,2.0,Low,8,0.97,26.790697674418606,Low Opportunity
OPP765,5,13.036116242828214,77.63692959625891,2,2.0,Low,8,0.35,26.790697674418606,Low Opportunity
OPP766,5,13.063104762357378,77.64413850786244,2,2.0,Low,8,0.55,26.790697674418606,Low Opportunity
